Time,Room_Temp,silica_effect ,cmoa_design,current_leakage,Voltage_leakage,Cut_off_freq,avoid_dust_partical,avoid_uv_light,wafer_process,Pass/Fail
8/18/2008 1:23,2963.75,2593.63,2204.9223,1787.6757,1.5138,100,100.4322,0.1216,1.5105,1
8/18/2008 4:01,3107.79,2470.81,2280.8222,1125.7334,0.6815,100,101.9111,0.1221,1.4454,1
8/18/2008 4:12,2981.08,2616.63,2177.3222,1089.3655,1.3101,100,101.1478,,1.419,-1
8/18/2008 4:35,2985.06,2509.8,2177.3222,1089.3655,1.3101,100,101.1478,0.1216,1.4245,-1
8/18/2008 5:03,3043.17,2483.74,2195.7666,1015.3046,1.3663,100,101.46,0.1207,1.4925,-1
8/18/2008 5:25,3056.95,2549.73,2195.7666,1015.3046,1.3663,100,101.46,0.1207,1.4493,-1
8/18/2008 6:07,3050.29,2402.57,2185.8111,995.3928,1.3714,100,102.6422,0.1218,1.4808,-1
8/18/2008 6:11,3079.9,2463.51,2178.7333,1039.3641,0.7367,100,101.4922,0.1219,1.5145,-1
8/18/2008 6:26,3016.16,2382.03,2185.8111,995.3928,1.3714,100,102.6422,0.1218,1.5198,-1
8/18/2008 7:11,2972.78,2513.68,2197.2667,911.2054,1.3257,100,104.1722,0.1208,1.4777,-1
8/18/2008 7:23,2872.01,2570.13,2244.1111,1676.7316,0.9197,100,100.8067,0.1204,1.436,-1
8/18/2008 7:29,3008.98,2523.55,2197.6444,1247.0334,0.7865,100,99.9211,0.1203,1.4025,-1
8/18/2008 8:18,2821.23,2549.89,2244.1111,1676.7316,0.9197,100,100.8067,0.1204,1.484,-1
8/18/2008 8:31,3073.67,2349.48,2244.1111,1676.7316,0.9197,100,100.8067,0.1204,1.4596,-1
8/18/2008 10:13,3012.98,2498.28,2243.7778,1502.9221,1.816,100,102.0978,0.1195,1.44,-1
8/18/2008 11:04,3072.31,2308.6,2176.6334,1272.409,1.3828,100,100.4622,0.1216,1.4378,-1
8/18/2008 12:00,2968.02,2494.25,2197.2667,911.2054,1.3257,100,104.1722,0.1208,1.5193,-1
8/18/2008 12:06,3111.93,2460.94,2176.6334,1272.409,1.3828,100,100.4622,0.1216,1.5183,-1
8/18/2008 12:22,2957.97,2483.97,2243.7778,1502.9221,1.816,100,102.0978,0.1195,1.442,-1
8/18/2008 12:49,2850.33,2570.42,2177.3222,1089.3655,1.3101,100,101.1478,0.1216,1.4067,-1
8/18/2008 13:07,2927.46,2464.8,2243.7778,1502.9221,1.816,100,102.0978,0.1195,1.4896,-1
8/18/2008 14:01,3055.21,2377.27,2177.3222,1089.3655,1.3101,100,101.1478,0.1216,1.4929,-1
8/18/2008 14:04,3045.21,2561.1,2243.7778,1502.9221,1.816,100,102.0978,0.1195,1.5032,-1
8/18/2008 14:45,3000.39,2581.67,2197.2667,911.2054,1.3257,100,104.1722,0.1208,1.4701,-1
8/18/2008 15:00,2970.87,2610.78,2185.8111,995.3928,1.3714,100,102.6422,0.1218,1.5155,-1
8/18/2008 15:26,3087.45,2503.32,2243.7778,1502.9221,1.816,100,102.0978,0.1195,1.3993,-1
8/18/2008 15:30,3054.45,2443.68,2243.7778,1502.9221,1.816,100,102.0978,0.1195,1.4193,-1
8/18/2008 15:33,2988.52,2291.92,2183.5777,1764.5386,1.705,100,100.4478,0.1222,1.4305,-1
8/18/2008 15:41,3033.29,2587.27,2244.1111,1676.7316,0.9197,100,100.8067,0.1204,1.3669,-1
8/18/2008 16:19,3076.5,2554.29,2178.7333,1039.3641,0.7367,100,101.4922,0.1219,1.415,-1
8/18/2008 17:13,3075.78,2575.68,2243.7778,1502.9221,1.816,100,102.0978,0.1195,1.4362,1
8/18/2008 17:16,3038.25,2337.96,2244.1111,1676.7316,0.9197,100,100.8067,0.1204,1.3989,-1
8/18/2008 17:37,2989.91,2575.71,2244.1111,1676.7316,0.9197,100,100.8067,0.1204,1.4984,-1
8/18/2008 19:24,3061.24,2734.33,2243.7778,1502.9221,1.816,100,102.0978,0.1195,1.3971,-1
8/18/2008 19:54,3054.18,2408.46,2178.7333,1039.3641,0.7367,100,101.4922,0.1219,1.45,1
8/18/2008 23:00,3054.84,2488.5,2185.8111,995.3928,1.3714,100,102.6422,0.1218,1.4049,-1
8/18/2008 23:03,3010.71,2513.05,2243.7778,1502.9221,1.816,100,102.0978,0.1195,1.4547,-1
8/18/2008 23:47,2935.73,2573.74,2201.5777,976.4791,0.7679,100,99.9956,0.1202,1.4732,-1
8/19/2008 1:10,3018.6,2374.64,2243.7778,1502.9221,1.816,100,102.0978,0.1195,1.4763,-1
8/19/2008 3:59,3008.84,2522.9,2177.3222,1089.3655,1.3101,100,101.1478,0.1216,1.4833,1
8/19/2008 4:58,2969.01,2537.88,2194.6444,999.4387,1.3259,100,101.9767,0.1205,1.4389,-1
8/19/2008 5:09,2984.32,2539.73,2214.7111,1493.8781,1.5899,100,103.9367,0.1202,1.425,-1
8/19/2008 5:11,3017.94,2629.06,2194.6444,999.4387,1.3259,100,101.9767,0.1205,1.4246,-1
8/19/2008 5:11,2988.66,2533.49,2194.6444,999.4387,1.3259,100,101.9767,0.1205,1.4459,-1
8/19/2008 5:40,3002.46,2693.16,2214.7111,1493.8781,1.5899,100,103.9367,0.1202,1.4282,-1
8/19/2008 5:41,2962.65,2535.19,2214.7111,1493.8781,1.5899,100,103.9367,0.1202,1.4738,-1
8/19/2008 5:53,3021.41,2509.19,2218.5778,1632.2734,0.8396,100,98.1311,0.1211,1.504,-1
8/19/2008 5:54,3073.81,2786.97,2178.7333,1039.3641,0.7367,100,101.4922,0.1219,1.3576,-1
8/19/2008 5:56,2983.31,2672.94,2244.1111,1676.7316,0.9197,100,100.8067,0.1204,1.5312,1
8/19/2008 6:24,3029.19,2459.56,2214.7111,1493.8781,1.5899,100,103.9367,0.1202,1.447,-1
8/19/2008 7:43,3082.31,2457.92,2194.6444,999.4387,1.3259,100,101.9767,0.1205,1.4173,-1
8/19/2008 7:58,2997.92,2509.24,2201.5777,976.4791,0.7679,100,99.9956,0.1202,1.4932,1
8/19/2008 8:01,3067.43,2467.11,2214.7111,1493.8781,1.5899,100,103.9367,0.1202,1.3812,-1
8/19/2008 8:07,2864.05,2533.75,2224,1510.0797,1.5611,100,99.83,0.1199,1.3743,-1
8/19/2008 8:33,3024.14,2505.03,2185.8111,995.3928,1.3714,100,102.6422,0.1218,1.461,-1
8/19/2008 9:04,3032.29,2356.94,2218.5778,1632.2734,0.8396,100,98.1311,0.1211,1.3526,-1
8/19/2008 9:05,2968.06,2524.25,2218.5778,1632.2734,0.8396,100,98.1311,0.1211,1.4814,-1
8/19/2008 10:46,2988.95,2611.21,2202.4333,1586.1015,1.6025,100,100.8067,0.1214,1.47,-1
8/19/2008 11:11,3052.43,2486.48,2201.5777,976.4791,0.7679,100,99.9956,0.1202,1.2921,-1
8/19/2008 11:13,3031.44,2487.46,2195.5333,1561.7164,1.4292,100,99.25,0.1223,1.4715,-1
8/19/2008 11:13,2889.93,,2238.5444,1659.1424,0.901,100,99.31,0.1204,1.5386,-1
8/19/2008 11:28,3020.25,2436.77,2224,1510.0797,1.5611,100,99.83,0.1199,1.4339,-1
8/19/2008 11:44,3020.71,2483.52,2201.5777,976.4791,0.7679,100,99.9956,0.1202,1.38,-1
8/19/2008 11:46,2933.79,2417.7,2195.5333,1561.7164,1.4292,100,99.25,0.1223,1.4965,-1
8/19/2008 11:57,3067.25,2312.14,2214.7111,1493.8781,1.5899,100,103.9367,0.1202,1.4043,-1
8/19/2008 11:58,2973.52,2414.48,2214.7111,1493.8781,1.5899,100,103.9367,0.1202,1.428,-1
8/19/2008 12:30,2999.81,2477.46,2178.7333,1039.3641,0.7367,100,101.4922,0.1219,1.4542,-1
8/19/2008 15:33,3098.79,2453.54,2214.7111,1493.8781,1.5899,100,103.9367,0.1202,1.435,-1
8/19/2008 18:12,2995.26,2540.19,2214.7111,1493.8781,1.5899,100,103.9367,0.1202,1.4147,-1
8/19/2008 18:12,3065.02,2515.55,2238.5444,1659.1424,0.901,100,99.31,0.1204,1.4984,-1
8/19/2008 18:30,3091.11,2520.85,2238.5444,1659.1424,0.901,100,99.31,0.1204,1.4293,-1
8/19/2008 18:30,2941.71,2529.42,2196.6889,1593.122,1.5925,100,99.1133,0.1226,1.4291,-1
8/19/2008 19:38,3019.05,2461.89,2196.6889,1593.122,1.5925,100,99.1133,0.1226,1.4204,-1
8/19/2008 20:53,2885.72,2575.71,2218.5778,1632.2734,0.8396,100,98.1311,0.1211,1.4446,-1
8/20/2008 0:05,3054.7,2450.48,2201.5889,956.1617,1.3886,100,105.4122,0.1207,1.5305,-1
8/20/2008 1:33,3033.33,2512.51,2224,1510.0797,1.5611,100,99.83,0.1199,1.5357,-1
8/20/2008 1:42,2926.4,2421.45,2180.9666,998.4939,1.399,100,106.3311,0.1216,1.3899,-1
8/20/2008 2:13,3081.75,2442.26,2196.6889,1593.122,1.5925,100,99.1133,0.1226,1.4609,-1
8/20/2008 2:27,2936.59,2526.22,2196.6889,1593.122,1.5925,100,99.1133,0.1226,1.4934,1
8/20/2008 3:00,3093.48,2413.92,2238.5444,1659.1424,0.901,100,99.31,0.1204,1.5695,-1
8/20/2008 3:12,2975.92,2286.25,2238.5444,1659.1424,0.901,100,99.31,0.1204,1.461,1
8/20/2008 6:36,2787.49,2584.15,2224,1510.0797,1.5611,100,99.83,0.1199,1.401,-1
8/20/2008 7:12,3039.66,2393.78,2194.2889,1631.5293,1.5119,100,99.6367,0.1222,1.5176,-1
8/20/2008 8:40,2973.53,2499.72,2177.3222,1089.3655,1.3101,100,101.1478,0.1216,1.3955,1
8/20/2008 9:17,2954.36,2559.27,2238.5444,1659.1424,0.901,100,99.31,0.1204,1.4086,1
8/20/2008 10:26,2894.04,2490.06,2207.0444,1330.6718,1.3076,100,101.6778,0.1216,1.5546,-1
8/20/2008 16:08,3042.9,2431.54,2205.2222,1427.384,1.4633,100,106.8389,0.1215,1.5279,-1
8/20/2008 16:16,2915.83,2526.29,2197.6778,1056.7817,1.3168,100,102.9611,0.1203,1.5091,-1
8/20/2008 17:09,2967.04,2273.46,2208.4444,1089.1175,0.7665,100,103.71,0.1201,1.54,-1
8/20/2008 17:35,3057.33,2496.08,2196.6889,1593.122,1.5925,100,99.1133,0.1226,1.4535,-1
8/20/2008 17:36,2904.17,2405.53,2204.2667,1475.7797,1.4053,100,101.2411,0.1221,1.4941,-1
8/20/2008 18:29,3038.41,2475.67,2224,1510.0797,1.5611,100,99.83,0.1199,1.4783,-1
8/20/2008 18:35,3035.75,2484.62,2207.0444,1330.6718,1.3076,100,101.6778,0.1216,1.4512,-1
8/20/2008 19:20,2887.33,2551.17,2201.5777,976.4791,0.7679,100,99.9956,0.1202,1.3901,1
8/20/2008 20:19,2991.98,2412.41,2197.2333,1435.146,0.974,100,104.8733,0.1226,1.5979,-1
8/20/2008 21:33,3065.83,2273.8,2197.2333,1435.146,0.974,100,104.8733,0.1226,1.4909,-1
8/20/2008 21:41,3106.85,2453.47,2197.2333,1435.146,0.974,100,104.8733,0.1226,1.5971,-1
8/20/2008 21:58,3033.82,2531.63,2180.9666,998.4939,1.399,100,106.3311,0.1216,1.44,-1
8/20/2008 22:13,3059.46,2567.68,2197.6778,1056.7817,1.3168,100,102.9611,0.1203,1.4975,-1
8/20/2008 22:45,2908.11,2512.99,2218.0555,1517.4371,0.8579,100,105.8133,0.1206,1.6103,-1
8/20/2008 23:18,3111.09,2536.56,2180.9666,998.4939,1.399,100,106.3311,0.1216,1.4551,-1
8/20/2008 23:43,3098.45,2439.82,2197.6778,1056.7817,1.3168,100,102.9611,0.1203,1.5057,1
8/21/2008 2:11,3084,2453.91,2194.2889,1631.5293,1.5119,100,99.6367,0.1222,1.4752,-1
8/21/2008 2:46,2959.29,2478.62,2197.2333,1435.146,0.974,100,104.8733,0.1226,1.5126,-1
8/21/2008 4:22,3047.54,2709.45,2238.5444,1659.1424,0.901,100,99.31,0.1204,1.3806,-1
8/21/2008 4:29,2990.95,2379.96,2218.5778,1632.2734,0.8396,100,98.1311,0.1211,1.4036,-1
8/21/2008 5:06,3038.81,2569.58,2198.7222,1534.2053,0.9374,100,104.1989,0.1224,1.4042,-1
8/21/2008 5:15,3028.43,2517.54,2170.5444,921.0605,1.439,100,104.53,0.1226,1.3428,-1
8/21/2008 6:10,2950.18,2517.34,2196.6889,1593.122,1.5925,100,99.1133,0.1226,1.4454,1
8/21/2008 11:22,3190.45,2391.47,2208.4444,1089.1175,0.7665,100,103.71,0.1201,1.5037,-1
8/21/2008 12:00,2893.56,2408.4,2208.4444,1089.1175,0.7665,100,103.71,0.1201,1.5272,-1
8/21/2008 12:31,3031.79,2479.69,2186.9889,949.2201,1.2981,100,103.3322,0.1219,1.4636,-1
8/21/2008 12:33,3111.28,2503.69,2218.0555,1517.4371,0.8579,100,105.8133,0.1206,1.5852,-1
8/21/2008 12:43,3100.44,2495.4,2218.0555,1517.4371,0.8579,100,105.8133,0.1206,1.4629,-1
8/21/2008 12:52,3040.45,2226.99,2218.0555,1517.4371,0.8579,100,105.8133,0.1206,1.5923,-1
8/21/2008 13:11,2942.16,2450.05,2224,1510.0797,1.5611,100,99.83,0.1199,1.3924,-1
8/21/2008 13:19,3012.18,2590.8,2197.6778,1056.7817,1.3168,100,102.9611,0.1203,1.4103,-1
8/21/2008 13:29,2973.57,2421.45,2218.5778,1632.2734,0.8396,100,98.1311,0.1211,1.4281,-1
8/21/2008 13:45,2999.4,2270.68,2198.7222,1534.2053,0.9374,100,104.1989,0.1224,1.5108,-1
8/21/2008 14:47,3018.64,2401.8,2224,1510.0797,1.5611,100,99.83,0.1199,1.4428,-1
8/21/2008 15:05,3066.07,2547.84,2186.9889,949.2201,1.2981,100,103.3322,0.1219,1.4414,-1
8/21/2008 15:06,3063.36,2333.96,2186.9889,949.2201,1.2981,100,103.3322,0.1219,1.4956,-1
8/21/2008 15:32,2988.92,2460.91,2178.0778,941.9524,0.8039,100,104.0167,0.1229,1.5829,-1
8/21/2008 15:48,3089.31,2546.27,2208.4444,1089.1175,0.7665,100,103.71,0.1201,1.4611,-1
8/21/2008 15:50,2939.94,2516.11,2186.9889,949.2201,1.2981,100,103.3322,0.1219,1.5758,-1
8/21/2008 16:19,2936.04,2574.32,2186.9889,949.2201,1.2981,100,103.3322,0.1219,1.5044,1
8/21/2008 16:36,3206.18,2456.65,2198.7222,1534.2053,0.9374,100,104.1989,0.1224,1.226,-1
8/21/2008 17:25,3109.46,2510.08,2197.6778,1056.7817,1.3168,100,102.9611,0.1203,1.5389,-1
8/21/2008 17:44,2998.23,2475.5,2238.5444,1659.1424,0.901,100,99.31,0.1204,1.5996,-1
8/21/2008 18:04,3047.65,2605.26,2196.8,1090.0084,1.327,100,99.3944,0.1212,1.4859,-1
8/21/2008 18:05,3118.63,2478.88,2170.5444,921.0605,1.439,100,104.53,0.1226,1.4385,1
8/21/2008 18:39,2993.48,2502.34,2218.0555,1517.4371,0.8579,100,105.8133,0.1206,1.46,-1
8/21/2008 18:53,3045.73,2479.93,2197.6778,1056.7817,1.3168,100,102.9611,0.1203,1.3814,-1
8/21/2008 19:12,3067.14,2512.14,2205.2222,1427.384,1.4633,100,106.8389,0.1215,1.4598,-1
8/21/2008 19:12,2982.49,2288.05,2198.7222,1534.2053,0.9374,100,104.1989,0.1224,1.5168,-1
8/21/2008 19:46,2927.75,2462.82,2207.0444,1330.6718,1.3076,100,101.6778,0.1216,1.4603,-1
8/21/2008 20:19,3001.5,2523.6,2197.2333,1435.146,0.974,100,104.8733,0.1226,1.5362,-1
8/21/2008 20:21,2875.43,2513.28,2197.2333,1435.146,0.974,100,104.8733,0.1226,1.4388,-1
8/21/2008 20:37,2957.88,2560.91,2196.8,1090.0084,1.327,100,99.3944,0.1212,1.4604,-1
8/21/2008 21:32,3047,2436.01,2213.7556,1113.5599,0.7217,100,104.1667,0.1211,1.5608,-1
8/21/2008 22:25,3037.81,2305.52,2186.9889,949.2201,1.2981,100,103.3322,0.1219,1.5169,-1
8/21/2008 22:41,3040.17,2375.55,2198.7222,1534.2053,0.9374,100,104.1989,0.1224,1.54,-1
8/21/2008 23:08,3067.89,2570.93,2196.8,1090.0084,1.327,100,99.3944,0.1212,1.5001,-1
8/21/2008 23:27,3083.97,2311.42,2205.2222,1427.384,1.4633,100,106.8389,0.1215,1.5016,-1
8/21/2008 23:53,2912.24,2555.49,2206.4222,1113.3443,1.2678,100,97.7689,0.1215,1.4313,-1
8/21/2008 23:57,3024.19,2474.41,2186.9889,949.2201,1.2981,100,103.3322,0.1219,1.4712,-1
8/22/2008 0:43,3002.85,2578.76,2197.6778,1056.7817,1.3168,100,102.9611,0.1203,1.5432,-1
8/22/2008 0:44,2989.82,2434,2180.0556,1031.0669,0.7565,100,104.7056,0.1226,1.5865,-1
8/22/2008 0:47,2924.07,2566.22,2213.7556,1113.5599,0.7217,100,104.1667,0.1211,1.4822,-1
8/22/2008 1:04,3013.98,2488.76,2167.5,1068.4521,1.3719,100,102.1733,0.1223,1.5523,1
8/22/2008 1:26,2950.24,2512.97,2205.2222,1427.384,1.4633,100,106.8389,0.1215,1.3531,-1
8/22/2008 1:27,2821.63,2491.13,2198.7222,1534.2053,0.9374,100,104.1989,0.1224,1.191,-1
8/22/2008 1:54,3245,2371.45,2196.8,1090.0084,1.327,100,99.3944,0.1212,1.5387,-1
8/22/2008 2:01,3127.07,2478.97,2198.7222,1534.2053,0.9374,100,104.1989,0.1224,1.2476,-1
8/22/2008 2:25,3034.08,2735.65,2213.7556,1113.5599,0.7217,100,104.1667,0.1211,1.4426,-1
8/22/2008 2:52,2953.65,2310.29,2197.2333,1435.146,0.974,100,104.8733,0.1226,1.5381,-1
8/22/2008 3:18,2996.53,2533.52,2202.1222,1034.5674,0.776,100,104.6156,0.1219,1.532,-1
8/22/2008 3:58,2951.56,2441.22,2202.1222,1034.5674,0.776,100,104.6156,0.1219,1.5164,-1
8/22/2008 4:40,2986.34,2318.95,2213.7556,1113.5599,0.7217,100,104.1667,0.1211,1.3967,-1
8/22/2008 4:57,3105.49,2587.3,2218.5778,1632.2734,0.8396,100,98.1311,0.1211,1.4991,-1
8/22/2008 5:21,3090.09,2490.54,2213.7556,1113.5599,0.7217,100,104.1667,0.1211,1.4319,-1
8/22/2008 5:31,2986.32,2490.92,2218.0555,1517.4371,0.8579,100,105.8133,0.1206,1.5327,-1
8/22/2008 5:32,3052.97,2501.63,2218.0555,1517.4371,0.8579,100,105.8133,0.1206,1.4732,-1
8/22/2008 6:00,2917.09,2518.96,2213.7556,1113.5599,0.7217,100,104.1667,0.1211,1.4628,1
8/22/2008 7:04,2981.36,2502.06,2178.6889,1657.3518,1.6603,100,100.8022,0.1229,1.6128,-1
8/22/2008 7:17,3017.11,2364.31,2197.2333,1435.146,0.974,100,104.8733,0.1226,1.5518,-1
8/22/2008 7:27,2940.72,2419.83,2218.0555,1517.4371,0.8579,100,105.8133,0.1206,1.4603,-1
8/22/2008 9:29,2940.17,2514.3,2186.9889,949.2201,1.2981,100,103.3322,0.1219,1.4768,-1
8/22/2008 9:29,2933.88,2488.49,2178.6889,1657.3518,1.6603,100,100.8022,0.1229,1.541,-1
8/22/2008 10:01,2989.85,2501.88,2197.2333,1435.146,0.974,100,104.8733,0.1226,1.533,-1
8/22/2008 10:18,3083.49,2536.43,2213.7556,1113.5599,0.7217,100,104.1667,0.1211,1.5082,-1
8/22/2008 10:47,2965.48,2467.94,2178.6889,1657.3518,1.6603,100,100.8022,0.1229,1.5611,-1
8/22/2008 11:32,2951.41,2577.27,2207.8111,1202.452,1.6219,100,108.7689,0.1212,1.544,-1
8/22/2008 12:13,3015.48,2532.88,2218.0555,1517.4371,0.8579,100,105.8133,0.1206,1.5316,-1
8/22/2008 12:37,2981.47,2434.32,2180.0556,1031.0669,0.7565,100,104.7056,0.1226,1.5238,-1
8/22/2008 12:42,2946.7,2535.82,2178.6889,1657.3518,1.6603,100,100.8022,0.1229,1.5262,-1
8/22/2008 13:22,3015.67,2539.46,2204.2889,1616.0688,0.983,100,102.9922,0.1226,1.5973,-1
8/22/2008 14:45,3099.87,2675.58,2200.7,1568.0936,0.9496,100,99.4889,0.1217,1.6405,-1
8/22/2008 15:25,3048.73,2460.11,2205.2222,1427.384,1.4633,100,106.8389,0.1215,1.5164,-1
8/22/2008 15:39,3022.8,2436.69,2204.2889,1616.0688,0.983,100,102.9922,0.1226,1.5116,-1
8/22/2008 15:54,3018.81,2281.3,2197.2333,1435.146,0.974,100,104.8733,0.1226,1.4458,-1
8/22/2008 19:14,2977.43,2297.3,2218.0555,1517.4371,0.8579,100,105.8133,0.1206,1.4849,1
8/22/2008 23:46,3079.17,2405.56,2217.3777,1425.1041,1.7585,100,106.2556,0.12,1.4794,-1
8/22/2008 23:47,2911.37,2541.21,2207.8111,1202.452,1.6219,100,108.7689,0.1212,1.5322,-1
8/22/2008 23:49,3085.57,2364.78,2178.6889,1657.3518,1.6603,100,100.8022,0.1229,1.4945,-1
8/22/2008 23:56,3053.49,2457.08,2172.5333,1351.9648,1.6377,100,103.88,0.1243,1.568,-1
8/23/2008 2:04,3120.68,2396.4,2177.0222,1448.8499,1.5565,100,103.2567,0.1232,1.492,-1
8/23/2008 3:26,2956.84,2592.29,2217.3777,1425.1041,1.7585,100,106.2556,0.12,1.5383,-1
8/23/2008 4:50,3068.98,2439,2172.5333,1351.9648,1.6377,100,103.88,0.1243,1.4688,-1
8/23/2008 4:52,2999.89,2506.39,2178.6889,1657.3518,1.6603,100,100.8022,0.1229,1.4925,-1
8/23/2008 5:57,3114.68,2605.48,2172.5333,1351.9648,1.6377,100,103.88,0.1243,1.5356,-1
8/23/2008 5:57,3266.04,2417.04,2217.3777,1425.1041,1.7585,100,106.2556,0.12,1.4398,-1
8/23/2008 5:58,3041.33,2526.73,2213.7556,1113.5599,0.7217,100,104.1667,0.1211,1.4501,-1
8/23/2008 5:58,3071.58,2489.47,2217.3777,1425.1041,1.7585,100,106.2556,0.12,1.527,-1
8/23/2008 9:24,2921.48,2496.54,2213.9333,1248.6209,1.8848,100,97.1856,0.1209,1.4266,-1
8/23/2008 12:58,3059.2,2467.8,2196.0889,1277.8592,1.8246,100,95.6322,0.1224,1.3787,-1
8/23/2008 13:02,3062.54,2370.5,2177.0222,1448.8499,1.5565,100,103.2567,0.1232,1.5533,-1
8/23/2008 15:10,3067.7,2500.27,2177.0222,1448.8499,1.5565,100,103.2567,0.1232,1.576,-1
8/23/2008 15:29,3102.59,2514.95,2196.0889,1277.8592,1.8246,100,95.6322,0.1224,1.4727,1
8/24/2008 2:32,2948.76,2644.32,2185.3334,1780.4149,1.7632,100,93.9844,0.1215,1.4117,-1
8/24/2008 4:00,3079.77,2354.51,2207.0444,1269.6078,1.7571,100,97.0189,0.1221,1.4607,-1
8/24/2008 7:12,3114.46,2656.84,2207.0444,1269.6078,1.7571,100,97.0189,0.1221,1.4164,-1
8/24/2008 7:14,2882.17,2601.98,2213.9333,1248.6209,1.8848,100,97.1856,0.1209,1.5604,-1
8/24/2008 10:09,3014.35,2653.23,2203.0445,996.156,1.366,100,104.6633,0.1209,1.4794,-1
8/24/2008 10:14,2901.07,2505.83,2207.0444,1269.6078,1.7571,100,97.0189,0.1221,1.513,-1
8/24/2008 13:03,2942.41,2523.71,2207.0444,1269.6078,1.7571,100,97.0189,0.1221,1.5272,1
8/25/2008 9:29,2882.76,2516.11,2172.5333,1351.9648,1.6377,100,103.88,0.1243,1.5766,-1
8/27/2008 0:46,3047.76,2446.96,2187.6667,1468.8963,0.9253,100,101.8611,0.1234,1.6004,-1
8/27/2008 11:38,3133.43,2406.58,2173.4556,1433.6732,1.0304,100,110.5422,0.1245,1.5261,-1
8/27/2008 12:22,3080.01,2481.04,2172.1223,1871.2454,1.5915,100,100.2533,0.1247,1.4337,-1
8/27/2008 13:35,2967.57,2520.91,2172.1223,1871.2454,1.5915,100,100.2533,0.1247,1.4873,-1
8/27/2008 14:18,3007.38,2474.97,2170.9667,1600.3858,1.043,100,104.9756,0.1249,1.4396,-1
8/27/2008 17:14,3012.56,2534.62,2180.7,1159.3838,1.0177,100,98.9367,0.1222,1.411,-1
8/27/2008 22:48,2958.91,2460.19,2191.5667,1448.8757,0.9187,100,104.4511,0.1261,1.4482,-1
8/27/2008 22:58,2940.56,2490.68,2170.9667,1600.3858,1.043,100,104.9756,0.1249,1.4035,-1
8/28/2008 3:03,3021.45,2611.98,2113.0778,1016.675,0.9218,100,97.92,0.1265,1.5448,-1
8/28/2008 3:04,2996.66,2501.03,2235.0556,1302.6607,1.6347,100,109.9856,0.123,1.5458,-1
8/28/2008 3:29,3072.41,2705.16,2183.3111,1588.509,1.6269,100,102.8467,0.1248,1.4499,-1
8/28/2008 3:38,3200.36,2378.77,2163.5889,1448.3869,1.7014,100,104.8333,0.1256,1.3732,-1
8/28/2008 3:45,3012.41,2481.59,2141.0667,1236.5212,0.9698,100,98.3344,0.1238,1.5477,-1
8/28/2008 4:10,2961.36,2362.09,2163.5889,1448.3869,1.7014,100,104.8333,0.1256,1.468,-1
8/28/2008 4:20,3106.55,2673.41,2202.2889,1518.2905,0.9257,100,94.8922,0.1213,1.4116,-1
8/28/2008 4:54,3043.23,2556.22,2230.7555,1281.7862,1.0038,100,111.5489,0.1235,1.4526,-1
8/28/2008 5:00,3043.34,2473.49,2170.9667,1600.3858,1.043,100,104.9756,0.1249,1.5446,-1
8/28/2008 6:15,3044.88,2636.69,2230.7555,1281.7862,1.0038,100,111.5489,0.1235,1.4868,-1
8/28/2008 6:39,2975.62,2465.16,2198.6889,1252.113,1.8008,100,98.0211,0.1218,1.375,-1
8/28/2008 6:56,2997.15,2531.25,2183.1,1175.1481,1.7881,100,111.89,0.1256,1.3647,-1
8/28/2008 7:40,2929.84,2504.5,2183.3111,1588.509,1.6269,100,102.8467,0.1248,1.5545,-1
8/28/2008 7:51,3036.93,2570.13,2230.7555,1281.7862,1.0038,100,111.5489,0.1235,1.5067,-1
8/28/2008 8:41,3100.12,2412.53,2231.4889,1275.3021,1.6787,100,94.1256,0.1193,1.4412,-1
8/28/2008 9:46,3038.93,2187.67,2219.1333,1167.9207,0.9002,100,97.9378,0.1203,1.4144,-1
8/28/2008 9:49,3008.92,2566.94,2235.0556,1302.6607,1.6347,100,109.9856,0.123,1.4738,-1
8/28/2008 10:15,2981.5,2500.59,2173.6444,1458.7176,0.8811,100,101.5667,0.1258,1.5216,-1
8/28/2008 10:28,3046.93,2459.21,2179.0778,1820.0613,1.6746,100,99.33,0.1261,1.4633,-1
8/28/2008 10:32,2957.63,2558.81,2230.7555,1281.7862,1.0038,100,111.5489,0.1235,1.4441,-1
8/28/2008 11:19,3023.34,2493.12,2208.2334,1517.0152,1.098,100,110.19,0.1247,1.4487,-1
8/28/2008 12:44,3042.78,2377.89,2173.4556,1433.6732,1.0304,100,110.5422,0.1245,1.4964,-1
8/28/2008 14:48,3091.64,2340.05,2200.7333,1602.8427,0.979,100,95.3311,0.122,1.532,-1
8/28/2008 15:19,3008.02,2425.16,2230.7555,1281.7862,1.0038,100,111.5489,0.1235,1.4411,-1
8/28/2008 16:01,2993.53,2441.12,2180.7,1159.3838,1.0177,100,98.9367,0.1222,1.4909,-1
8/28/2008 16:43,3003.08,2521.76,2183.3111,1588.509,1.6269,100,102.8467,0.1248,1.4102,-1
8/28/2008 16:52,3053.95,2459.39,2183.1,1175.1481,1.7881,100,111.89,0.1256,1.3539,-1
8/28/2008 17:21,2933.89,2485.5,2189.6555,1200.5912,0.9898,100,98.0433,0.1215,1.5448,-1
8/28/2008 17:27,2996.95,2446.92,2163.5889,1448.3869,1.7014,100,104.8333,0.1256,1.5713,-1
